order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2227,376,27,25,868.18,9536.3,2020-08-19,01 Browning Court,credit card,shipped
2228,995,365,91,935.06,977.1,2020-05-31,33234 Northwestern Avenue,credit card,processing
2229,91,466,46,115.9,851.96,2022-01-08,9 Kenwood Pass,PayPal,pending
2230,131,853,49,189.45,5301.4,2021-04-10,8368 Dexter Hill,credit card,shipped
2231,620,881,37,423.87,401.33,2020-08-10,21 1st Drive,PayPal,processing
2232,99,7,53,280.72,3459.43,2020-03-09,66 Melody Crossing,credit card,shipped
2233,789,32,2,701.04,8934.98,2021-08-09,7532 Hoard Pass,Apple Pay,processing
2234,445,713,91,34.92,1829.35,2020-07-01,52 Kensington Terrace,Apple Pay,shipped
2235,81,331,26,380.41,2283.32,2021-08-22,60 Fordem Avenue,PayPal,delivered
2236,152,238,91,278.17,7119.63,2022-01-20,613 Tennyson Plaza,PayPal,pending
2237,793,810,38,623.98,1913.88,2021-10-31,0182 Merchant Park,Apple Pay,processing
2238,360,744,38,987.23,9211.55,2021-05-30,57138 Milwaukee Junction,Apple Pay,processing
2239,70,458,96,548.98,5000.52,2022-11-21,1 Vera Crossing,PayPal,delivered
2240,102,361,79,279.3,8587.04,2020-03-29,44 Magdeline Street,Apple Pay,shipped
2241,407,33,87,919.93,1739.41,2021-11-18,50 Eliot Way,PayPal,processing
2242,544,224,12,777.34,119.13,2020-07-18,3 Oxford Terrace,Apple Pay,processing
2243,629,296,29,732.51,4968.43,2021-11-19,37856 Bartelt Hill,PayPal,shipped
2244,646,838,59,203.41,2506.82,2021-05-30,78 Iowa Terrace,credit card,pending
2245,357,586,14,294.69,2329.32,2022-08-01,411 Hanson Circle,credit card,delivered
2246,72,834,6,663.5,3735.59,2020-12-21,7078 Sachs Court,PayPal,shipped
2247,749,416,23,854.69,8619.59,2020-01-24,16432 Raven Place,PayPal,delivered
2248,293,162,94,72.52,2647.11,2020-02-01,70 Randy Way,credit card,processing
2249,980,915,7,662.72,9742.16,2022-12-03,5 Mendota Way,credit card,processing
2250,722,86,51,885.4,2179.07,2021-12-07,024 Eliot Drive,PayPal,pending
2251,947,376,55,213.9,8976.51,2022-01-23,02747 Crowley Way,PayPal,delivered
2252,765,427,45,526.6,8438.6,2020-07-14,05 Paget Avenue,Apple Pay,delivered
2253,833,341,77,636.37,9647.38,2022-07-07,59 Sutherland Lane,credit card,shipped
2254,974,847,19,452.13,4964.53,2022-10-09,73 Bunker Hill Park,Apple Pay,pending
2255,692,988,14,266.44,7671.58,2021-12-25,8424 Rieder Way,credit card,shipped
2256,953,392,5,68.25,81.07,2022-07-01,34796 Grayhawk Circle,credit card,pending
2257,232,941,13,190.02,3743.49,2021-04-12,8927 Duke Plaza,credit card,delivered
2258,454,394,47,274.24,6209.49,2020-03-09,492 Comanche Circle,Apple Pay,processing
2259,330,67,61,803.86,2314.13,2022-01-06,8 Southridge Terrace,PayPal,delivered
2260,389,759,96,126.27,8745.66,2020-10-07,83 Kropf Circle,Apple Pay,delivered
2261,906,261,96,686.13,8724.29,2021-04-04,0995 Dahle Plaza,Apple Pay,processing
2262,566,221,47,608.36,6539.45,2022-11-02,25415 Grasskamp Circle,credit card,delivered
2263,315,641,35,9.08,5337.86,2021-03-03,7 Burning Wood Avenue,Apple Pay,processing
2264,733,851,60,356.8,7811.17,2021-03-31,059 Toban Road,Apple Pay,processing
2265,7,904,14,38.67,612.47,2021-12-29,3652 Anthes Junction,Apple Pay,pending
2266,73,902,7,63.19,4987.84,2022-09-15,7564 Claremont Park,credit card,pending
2267,6,193,22,915.78,2088.9,2021-05-10,48 Mockingbird Place,Apple Pay,pending
2268,994,339,95,469.69,6494.69,2021-12-05,41 Autumn Leaf Trail,credit card,processing
2269,397,686,27,454.14,5404.69,2020-06-08,32419 Blaine Trail,Apple Pay,pending
2270,201,721,9,37.2,4665.29,2020-12-13,38 Russell Terrace,credit card,shipped
2271,313,928,74,959.97,4746.39,2020-04-12,90 Cody Way,PayPal,delivered
2272,710,550,48,908.66,2656.19,2022-10-03,365 Spaight Place,PayPal,delivered
2273,658,578,94,98.0,3055.76,2022-12-18,21249 Badeau Avenue,PayPal,processing
2274,499,951,65,66.67,4984.83,2022-06-04,9406 Dorton Hill,credit card,pending
2275,985,431,91,197.2,2965.44,2021-02-24,34 Montana Terrace,credit card,delivered
2276,210,112,39,798.01,7209.34,2020-03-09,50 Oakridge Crossing,PayPal,pending
2277,5,799,70,295.78,4053.33,2021-06-07,7799 Delaware Junction,PayPal,delivered
2278,907,77,19,598.89,6959.18,2022-05-26,28 Forest Run Center,credit card,processing
2279,79,876,15,17.76,9442.73,2022-01-09,83 Farragut Plaza,PayPal,processing
2280,308,997,80,728.55,9877.09,2022-09-08,85912 Eliot Drive,PayPal,shipped
2281,655,763,13,2.46,6763.5,2022-12-01,7781 Prairieview Parkway,PayPal,processing
2282,831,916,33,342.72,3219.04,2022-04-13,676 Hintze Center,Apple Pay,processing
2283,672,62,98,3.8,8952.99,2022-01-05,0315 Sunfield Way,PayPal,processing
2284,992,65,1,642.38,6141.58,2020-08-06,8763 South Park,Apple Pay,shipped
2285,443,97,62,774.49,7083.64,2022-05-05,118 Corscot Hill,credit card,pending
2286,899,734,95,685.59,1525.35,2021-03-23,68569 South Lane,Apple Pay,shipped
2287,829,794,9,447.01,9384.25,2020-04-06,036 Oriole Plaza,Apple Pay,shipped
2288,748,126,3,772.5,3758.55,2022-09-14,8 Northridge Alley,credit card,pending
2289,961,31,70,27.18,322.96,2022-08-15,2393 Kedzie Avenue,Apple Pay,shipped
2290,695,720,16,845.97,2844.04,2022-01-07,7108 La Follette Center,credit card,shipped
2291,61,901,1,432.73,8698.14,2021-08-26,7177 High Crossing Parkway,Apple Pay,processing
2292,56,844,59,356.98,21.81,2020-09-08,20 Blue Bill Park Way,PayPal,processing
2293,835,338,27,750.43,3702.21,2021-02-20,66 Spaight Alley,Apple Pay,pending
2294,946,860,95,152.58,3015.07,2022-12-17,1905 Sutteridge Terrace,PayPal,processing
2295,770,773,11,965.08,1398.94,2021-01-25,736 Rowland Junction,credit card,delivered
2296,641,82,95,916.77,4992.49,2020-05-01,5 Hallows Plaza,PayPal,delivered
2297,322,553,47,748.85,4091.29,2021-12-12,85853 Dovetail Junction,credit card,shipped
2298,128,129,93,777.68,8832.67,2021-05-22,83 Sachs Plaza,credit card,processing
2299,203,663,36,496.21,8113.07,2021-10-05,727 Jay Lane,credit card,shipped
2300,830,579,88,611.06,5430.28,2021-03-09,8 Walton Place,Apple Pay,pending
2301,904,329,47,92.89,6541.84,2022-10-24,52139 American Street,PayPal,delivered
2302,820,633,93,802.93,2816.31,2021-09-27,90759 Pine View Park,credit card,processing
2303,208,689,39,976.37,5474.16,2022-04-29,4454 Truax Hill,Apple Pay,pending
2304,969,598,77,167.46,9918.7,2022-06-21,4 Brentwood Junction,PayPal,delivered
2305,400,140,64,865.69,7468.04,2020-03-15,50 Hayes Center,PayPal,shipped
2306,934,955,50,154.32,7395.7,2022-05-23,0 Larry Plaza,PayPal,pending
2307,107,544,47,319.24,1270.28,2020-10-28,9 Hooker Way,PayPal,delivered
2308,422,6,86,404.92,1437.86,2022-01-10,52804 7th Road,Apple Pay,processing
2309,156,746,25,0.55,6222.52,2022-09-13,0 Corscot Plaza,Apple Pay,delivered
2310,790,555,67,943.49,3455.06,2020-08-07,9442 Buell Court,Apple Pay,delivered
2311,136,547,8,492.25,273.48,2021-05-31,13 Duke Point,PayPal,shipped
2312,151,227,56,863.65,6889.64,2022-08-02,95837 Corscot Parkway,PayPal,processing
2313,116,141,1,359.91,9327.42,2020-05-29,7 Monterey Parkway,credit card,processing
2314,88,742,21,536.56,7796.16,2021-01-17,80761 Reindahl Park,credit card,delivered
2315,373,965,11,491.26,2465.74,2020-05-07,9233 Loftsgordon Plaza,credit card,delivered
2316,933,489,97,335.74,9361.8,2020-02-25,7 Stoughton Road,Apple Pay,shipped
2317,979,1,89,732.45,9443.78,2022-02-12,5582 Springview Way,credit card,pending
2318,348,110,17,382.56,584.62,2021-05-03,00453 East Drive,Apple Pay,shipped
2319,446,733,19,362.09,5162.8,2020-09-09,65259 Northridge Place,credit card,processing
2320,903,477,37,934.06,3814.76,2020-01-24,45883 Sheridan Point,PayPal,pending
2321,708,319,72,558.34,3839.47,2020-09-28,40340 Merchant Hill,Apple Pay,delivered
2322,52,642,17,341.48,1908.06,2022-11-18,58 Meadow Valley Plaza,credit card,processing
2323,260,2,43,719.54,3620.16,2020-08-23,030 Roth Lane,credit card,delivered
2324,596,843,75,688.6,3322.36,2021-12-17,030 Melrose Junction,credit card,pending
2325,441,308,66,467.42,1925.65,2022-06-11,28236 Sauthoff Point,credit card,pending
2326,872,831,31,198.48,3282.74,2021-07-15,46840 Kings Road,credit card,shipped
2327,757,496,19,173.62,6164.83,2020-06-06,6217 Aberg Avenue,PayPal,pending
2328,559,249,34,156.12,9303.91,2021-05-04,52 Schlimgen Lane,Apple Pay,delivered
2329,158,118,80,54.51,5546.57,2021-03-25,8132 Superior Lane,Apple Pay,processing
2330,976,874,89,132.56,4706.6,2020-08-09,49 Kingsford Trail,credit card,pending
2331,451,63,42,533.38,1716.44,2022-04-28,938 Garrison Pass,Apple Pay,shipped
2332,370,145,56,306.22,929.63,2020-04-23,95226 Rockefeller Junction,credit card,shipped
2333,15,861,76,546.93,6391.79,2021-10-10,81211 Twin Pines Parkway,Apple Pay,processing
2334,399,527,81,748.08,1744.02,2022-04-28,9710 Heath Terrace,Apple Pay,delivered
2335,916,216,78,563.9,4318.61,2022-05-31,16 Truax Plaza,PayPal,shipped
2336,482,533,14,998.61,3159.77,2022-10-30,89185 Mallory Trail,Apple Pay,delivered
2337,337,122,18,896.96,5939.28,2020-11-19,8 Waywood Circle,PayPal,shipped
2338,516,48,59,830.71,1901.79,2020-01-03,27998 Dovetail Hill,Apple Pay,delivered
2339,169,158,69,207.42,3028.49,2022-11-04,3883 Express Pass,PayPal,delivered
2340,155,12,39,519.64,1197.04,2022-10-28,45 Milwaukee Street,PayPal,processing
2341,712,483,72,410.62,5200.14,2022-01-01,87 Myrtle Road,Apple Pay,delivered
2342,29,381,61,458.78,9896.91,2022-08-28,44658 Schlimgen Place,credit card,delivered
2343,542,9,78,351.06,8208.75,2022-03-03,09 Judy Center,PayPal,shipped
2344,942,176,95,232.69,8726.04,2021-10-30,109 Pawling Avenue,PayPal,shipped
2345,527,425,100,124.56,6112.41,2020-10-21,0 Hanson Alley,PayPal,pending
2346,548,286,100,590.68,4272.55,2020-04-06,5 Monica Avenue,PayPal,pending
2347,826,480,82,242.54,5252.86,2022-11-09,457 Veith Junction,Apple Pay,shipped
2348,167,913,14,791.79,394.96,2022-06-25,2980 Bartillon Street,PayPal,shipped
2349,810,626,54,307.88,7965.14,2021-07-24,5 Jenna Court,Apple Pay,pending
2350,561,185,24,131.22,9900.48,2021-11-23,1 Thackeray Road,credit card,delivered
2351,675,160,17,907.97,9253.73,2022-09-11,27 Darwin Parkway,credit card,pending
2352,145,435,44,750.62,4826.04,2022-09-12,3 Mendota Trail,credit card,processing
2353,676,862,95,240.4,6470.84,2022-05-17,73 Armistice Circle,credit card,pending
2354,77,124,71,884.47,1590.35,2022-06-22,0684 Cottonwood Street,PayPal,pending
2355,171,258,32,663.6,4644.98,2022-10-30,0 Buhler Way,credit card,pending
2356,108,583,46,963.1,1153.0,2020-05-07,81319 Autumn Leaf Trail,PayPal,delivered
2357,413,358,20,696.67,5136.49,2022-03-14,95783 Farmco Alley,credit card,delivered
2358,696,804,12,827.52,3987.98,2020-10-15,2 Dawn Trail,credit card,pending
2359,423,49,84,704.9,5463.26,2022-03-07,53 Warrior Alley,PayPal,pending
2360,856,629,80,869.48,9221.66,2020-03-15,33103 Heffernan Junction,PayPal,pending
2361,225,80,70,673.45,9816.23,2020-02-18,9 Tennessee Crossing,PayPal,processing
2362,294,322,11,572.17,518.25,2021-03-27,8 Transport Street,PayPal,shipped
2363,416,605,83,350.3,766.76,2020-07-25,9 Ludington Junction,PayPal,pending
2364,453,684,39,327.36,3953.34,2020-03-10,696 Vahlen Plaza,PayPal,processing
2365,386,593,36,43.44,3196.61,2021-03-26,5 South Center,credit card,delivered
2366,474,122,89,659.64,1974.57,2020-08-16,011 Algoma Hill,PayPal,shipped
2367,677,611,36,15.01,7381.22,2020-07-17,1 Debs Street,Apple Pay,shipped
2368,152,406,79,177.41,9731.43,2020-10-02,85 Park Meadow Trail,credit card,pending
2369,693,975,9,360.94,297.19,2021-06-11,333 Norway Maple Lane,credit card,processing
2370,274,62,29,276.67,3544.88,2022-12-03,31 Hoffman Avenue,credit card,shipped
2371,843,443,100,81.25,2815.89,2020-02-07,40 Esker Crossing,Apple Pay,pending
2372,421,11,28,969.12,4083.24,2020-12-11,9 Wayridge Center,Apple Pay,pending
2373,84,735,76,505.44,6723.59,2022-02-08,2 4th Parkway,PayPal,pending
2374,145,266,61,835.11,9988.62,2021-01-12,1 Esker Point,credit card,processing
2375,838,940,44,150.83,5590.25,2020-12-26,14800 Cambridge Road,Apple Pay,shipped
2376,786,726,57,130.23,6660.54,2020-07-18,34 Declaration Parkway,credit card,pending
2377,635,707,25,761.86,7164.0,2020-11-30,520 Elka Circle,credit card,processing
2378,731,965,28,364.08,9551.66,2021-05-18,6195 Havey Pass,Apple Pay,pending
2379,14,193,20,867.31,5552.5,2021-11-19,5993 Reindahl Street,Apple Pay,processing
2380,159,395,87,739.25,7520.75,2022-02-23,38626 Glacier Hill Hill,Apple Pay,processing
2381,214,893,50,57.9,2290.8,2020-11-03,183 Brentwood Center,PayPal,shipped
2382,835,749,69,360.67,6657.17,2020-11-02,9543 Blackbird Plaza,Apple Pay,delivered
2383,621,910,10,272.47,5285.54,2021-03-06,4515 Kim Avenue,Apple Pay,delivered
2384,782,2,41,754.11,2209.02,2022-11-30,2314 Oxford Court,Apple Pay,pending
2385,204,201,8,544.32,8110.11,2022-02-01,953 Oneill Center,credit card,shipped
2386,210,728,21,705.73,7658.77,2020-01-24,00032 Buena Vista Center,credit card,pending
2387,345,516,58,621.84,3563.1,2022-10-20,84355 Southridge Trail,PayPal,processing
2388,767,861,60,549.11,3292.68,2021-06-15,8 Harper Road,credit card,pending
2389,914,303,88,804.42,9819.36,2020-05-10,9 Bartelt Drive,credit card,shipped
2390,683,256,67,782.56,8792.34,2022-11-27,2218 South Drive,credit card,pending
2391,221,217,12,103.68,112.93,2020-11-30,0494 Dapin Street,Apple Pay,pending
2392,11,529,73,651.92,7727.95,2021-02-21,9335 Birchwood Plaza,credit card,processing
2393,434,47,2,4.48,5513.2,2022-04-07,4 Arrowood Park,Apple Pay,pending
2394,737,607,4,259.67,1617.1,2022-03-17,6 Golf Course Drive,Apple Pay,delivered
2395,739,44,7,554.08,1028.64,2020-09-08,85951 Parkside Place,PayPal,shipped
2396,657,214,85,820.68,3621.59,2021-02-09,2 Hintze Place,PayPal,pending
2397,502,758,18,649.4,1452.34,2020-05-06,916 Springview Alley,Apple Pay,processing
2398,85,126,17,19.68,1113.8,2022-07-22,2 Cascade Plaza,Apple Pay,delivered
2399,111,788,28,391.29,926.29,2020-04-28,6971 Division Street,PayPal,shipped
2400,598,63,69,499.64,2912.13,2020-07-08,8086 Kedzie Terrace,PayPal,shipped
2401,959,678,75,118.64,6215.61,2022-07-24,164 Nova Circle,Apple Pay,shipped
2402,277,238,23,383.65,3064.5,2020-12-05,548 Lighthouse Bay Terrace,credit card,pending
2403,5,9,12,882.27,1122.32,2022-08-22,4 Harbort Circle,Apple Pay,delivered
2404,899,917,31,403.73,1126.46,2022-10-19,7244 Novick Terrace,credit card,pending
2405,531,634,54,260.8,8151.42,2020-06-21,56974 Briar Crest Trail,PayPal,delivered
2406,199,324,28,216.33,7560.29,2020-01-22,5749 Dahle Crossing,Apple Pay,processing
2407,544,702,86,911.8,6836.87,2021-09-26,6381 Tomscot Alley,credit card,pending
2408,320,274,34,750.45,557.52,2020-04-25,39985 Mosinee Parkway,Apple Pay,shipped
2409,789,729,2,848.52,8557.84,2020-02-29,70472 Ludington Park,Apple Pay,pending
2410,443,805,78,556.56,5443.77,2020-10-03,104 Kipling Way,PayPal,pending
2411,662,603,42,504.05,8315.48,2020-09-03,8 Arkansas Crossing,Apple Pay,delivered
2412,919,573,37,939.72,4008.08,2021-06-24,80894 Jenifer Way,PayPal,processing
2413,299,824,95,206.31,6531.92,2022-12-26,84 Nevada Pass,PayPal,pending
2414,610,812,80,546.4,5584.56,2020-01-27,6527 Burning Wood Court,Apple Pay,processing
2415,712,907,77,663.68,867.3,2021-03-15,275 Lake View Trail,PayPal,delivered
2416,873,523,25,701.94,1870.86,2021-11-22,64 Melrose Terrace,PayPal,processing
2417,140,118,90,882.57,5255.74,2020-08-29,349 Little Fleur Place,PayPal,pending
2418,313,632,2,800.12,2948.86,2022-10-22,5043 John Wall Trail,credit card,processing
2419,818,706,30,52.95,4388.62,2021-08-13,4 Kings Alley,PayPal,pending
2420,776,106,20,425.06,8684.03,2020-01-14,769 Towne Drive,PayPal,pending
2421,375,440,68,601.42,2278.4,2020-04-18,601 Bonner Point,PayPal,delivered
2422,225,224,1,260.46,2698.36,2022-06-12,4837 Brown Court,PayPal,processing
2423,996,64,61,896.06,4651.78,2020-12-18,1 Tennessee Junction,credit card,pending
2424,641,24,11,86.08,6449.21,2022-10-13,925 Boyd Drive,Apple Pay,shipped
2425,607,403,92,605.65,5907.66,2022-02-18,2064 Sage Court,credit card,delivered
2426,39,226,47,369.1,1015.58,2022-09-06,0228 Dahle Road,PayPal,delivered
2427,426,915,1,941.26,1716.57,2021-09-15,326 Hagan Terrace,credit card,processing
2428,923,27,16,19.2,7468.74,2020-11-23,831 Dennis Street,credit card,processing
2429,716,885,74,799.51,7375.66,2022-05-02,94 Havey Alley,PayPal,shipped
2430,208,264,35,939.68,8274.1,2021-03-29,52285 Lake View Way,PayPal,pending
2431,951,152,27,853.24,5498.39,2020-11-07,172 Nevada Drive,PayPal,delivered
2432,420,365,34,88.6,4002.46,2022-07-16,065 Mockingbird Crossing,Apple Pay,processing
2433,664,869,80,883.64,9994.99,2022-08-06,5 Mendota Circle,credit card,pending
2434,346,163,62,277.33,6596.37,2020-12-18,6395 Fieldstone Parkway,PayPal,shipped
2435,413,357,75,371.84,6773.9,2022-10-20,4203 Oak Valley Parkway,Apple Pay,shipped
2436,234,825,78,679.34,6844.37,2020-08-15,50 Judy Circle,credit card,processing
2437,994,638,77,892.42,4680.11,2022-12-23,8978 Oakridge Drive,Apple Pay,processing
2438,742,952,75,833.73,3392.22,2021-03-04,60 Hudson Park,Apple Pay,pending
2439,624,75,92,169.54,2187.34,2021-10-02,5809 Marquette Point,credit card,pending
2440,184,479,94,216.71,3399.82,2021-09-16,48651 Sundown Pass,PayPal,delivered
2441,681,131,69,836.05,1486.41,2021-09-12,4 Menomonie Circle,PayPal,pending
2442,991,157,71,109.77,7680.64,2020-04-07,903 Chinook Street,PayPal,processing
2443,968,230,33,518.42,3844.27,2021-02-12,98 Forest Run Circle,PayPal,delivered
2444,665,891,36,429.99,2272.98,2022-02-15,8 Center Plaza,Apple Pay,shipped
2445,167,920,64,958.3,7879.44,2020-03-06,54049 Haas Hill,PayPal,delivered
2446,927,561,30,967.88,2914.2,2021-06-12,451 Coolidge Court,PayPal,shipped
2447,548,104,11,404.22,9326.71,2021-10-05,25571 Union Avenue,PayPal,processing
2448,318,769,79,319.55,1330.93,2020-06-17,41 Lunder Crossing,PayPal,processing
2449,958,670,88,975.28,442.17,2020-11-27,2 Buhler Court,PayPal,pending
2450,539,31,98,856.34,7138.51,2020-07-04,43 Mesta Park,Apple Pay,pending
2451,149,624,83,229.47,2061.18,2021-02-06,67 Menomonie Crossing,Apple Pay,shipped
2452,887,254,32,680.93,5390.93,2022-12-04,15375 Anthes Parkway,Apple Pay,delivered
2453,912,310,44,666.36,8713.72,2020-01-23,533 Valley Edge Plaza,credit card,pending
2454,666,848,87,794.95,5141.38,2022-05-31,85174 Marcy Place,Apple Pay,delivered
2455,911,648,92,333.43,6047.28,2020-03-18,23695 Orin Pass,PayPal,delivered
2456,498,818,100,344.62,7933.63,2021-10-03,67895 Schmedeman Road,credit card,shipped
2457,195,787,8,547.4,3568.27,2020-04-02,4 Hooker Alley,credit card,shipped
2458,756,246,82,167.18,7813.95,2022-12-11,250 Nova Road,PayPal,pending
2459,59,828,57,225.83,6472.99,2021-03-15,7285 Southridge Alley,Apple Pay,pending
2460,162,455,3,722.88,4041.38,2021-03-22,4 Shopko Court,PayPal,pending
2461,205,639,64,854.53,1861.51,2021-03-07,71293 Lighthouse Bay Parkway,PayPal,delivered
2462,174,781,79,177.33,8941.46,2020-05-12,31862 Sunnyside Alley,Apple Pay,delivered
2463,623,562,72,378.72,4495.93,2021-06-21,430 Leroy Circle,Apple Pay,shipped
2464,572,476,91,742.38,6642.05,2022-12-09,1 Rutledge Point,credit card,delivered
2465,196,559,16,64.99,1744.77,2020-07-05,1 Washington Park,PayPal,shipped
2466,884,288,40,538.9,1535.89,2021-11-17,35 Mcguire Plaza,Apple Pay,processing
2467,209,552,68,131.52,492.79,2020-06-20,7 Ludington Trail,Apple Pay,shipped
2468,620,677,90,984.48,7221.36,2021-12-16,8272 Homewood Center,PayPal,pending
2469,565,219,18,756.04,8434.92,2021-07-18,157 Fairfield Alley,credit card,delivered
2470,298,362,18,959.19,1963.63,2020-07-31,66 Quincy Alley,credit card,shipped
2471,355,534,29,234.76,2787.19,2021-09-25,720 Cody Park,Apple Pay,pending
2472,938,178,68,504.35,5608.96,2022-05-13,6195 Manufacturers Alley,credit card,pending
2473,269,485,65,65.4,1024.11,2021-04-26,381 Spaight Plaza,credit card,shipped
2474,227,695,25,555.38,717.78,2022-12-17,686 Montana Circle,Apple Pay,pending
2475,105,391,21,218.13,7340.18,2022-04-06,46511 8th Alley,Apple Pay,shipped
2476,700,314,43,695.13,1012.15,2021-12-17,29803 Mockingbird Place,PayPal,pending
2477,672,740,44,45.53,7993.78,2021-03-15,64386 Florence Avenue,Apple Pay,processing
2478,882,585,8,709.4,2928.93,2020-05-13,92092 Sloan Plaza,Apple Pay,delivered
2479,879,600,41,377.61,9328.91,2022-07-26,84 Mesta Plaza,Apple Pay,processing
2480,632,167,80,966.62,3471.92,2021-05-23,7 5th Circle,PayPal,processing
2481,726,418,91,866.98,4200.21,2022-03-11,7557 Karstens Way,Apple Pay,pending
2482,925,372,100,338.37,138.0,2020-04-21,7325 Brown Avenue,PayPal,pending
2483,978,467,96,947.35,5044.13,2022-09-08,469 Independence Crossing,PayPal,pending
2484,23,605,89,744.94,4478.41,2021-02-20,0 Moose Street,credit card,delivered
2485,56,734,72,892.46,6912.7,2020-04-24,34773 Lukken Lane,PayPal,shipped
2486,904,138,64,58.37,9403.6,2021-07-06,85 Schmedeman Street,PayPal,pending
2487,75,676,1,477.19,7718.87,2020-11-10,4 Butternut Point,credit card,delivered
2488,573,361,96,525.03,7964.56,2022-08-03,79736 Eggendart Center,Apple Pay,pending
2489,407,73,72,864.81,7036.95,2022-02-05,97522 American Way,credit card,processing
2490,3,580,6,914.4,9145.15,2021-02-20,54 Colorado Point,Apple Pay,processing
2491,659,354,4,770.1,3563.78,2022-11-09,38540 Coolidge Circle,Apple Pay,processing
2492,325,387,30,965.78,9198.64,2020-02-27,7735 Glacier Hill Junction,Apple Pay,shipped
2493,250,497,30,757.0,3948.78,2021-11-02,06 Bartillon Park,PayPal,shipped
2494,823,892,84,780.41,4800.88,2022-03-15,99 Eagan Junction,credit card,pending
2495,834,875,41,276.09,6691.17,2020-12-24,943 Old Shore Way,credit card,delivered
2496,770,452,75,364.23,8939.24,2020-01-06,1764 Rowland Center,PayPal,processing
2497,136,533,57,76.65,6458.54,2020-03-31,4536 Kropf Lane,PayPal,delivered
2498,440,860,95,617.23,138.1,2021-11-05,5 Straubel Circle,PayPal,processing
2499,374,596,47,926.04,7902.28,2020-03-11,0050 Caliangt Park,credit card,pending
2500,856,587,20,644.82,2502.0,2020-08-05,432 Milwaukee Plaza,PayPal,pending
2501,918,850,17,986.06,153.81,2021-12-04,17 Huxley Park,credit card,processing
2502,952,723,75,888.18,6497.49,2020-01-03,4562 Columbus Trail,credit card,shipped
2503,633,326,13,305.01,5400.68,2021-09-02,237 Continental Place,PayPal,shipped
2504,910,297,56,594.63,4673.47,2021-11-15,729 Truax Pass,PayPal,delivered
2505,442,968,64,297.52,9029.97,2022-07-27,711 East Court,Apple Pay,delivered
2506,268,628,12,714.41,3712.37,2022-05-02,02607 Porter Plaza,credit card,delivered
2507,642,22,13,108.04,9787.24,2020-12-04,1156 Shelley Way,PayPal,processing
2508,637,683,41,291.11,3728.91,2022-04-23,25 Maple Parkway,credit card,delivered
2509,212,737,20,153.61,850.07,2020-07-25,9 Cascade Drive,Apple Pay,processing
2510,348,355,4,457.56,6859.35,2022-09-25,954 Crescent Oaks Pass,PayPal,delivered
2511,175,759,80,460.33,2713.36,2020-03-19,6600 Mayfield Place,credit card,shipped
2512,477,953,37,660.68,7094.26,2021-07-20,532 Sundown Circle,PayPal,delivered
2513,224,969,41,593.06,4769.44,2022-07-31,04438 Dryden Hill,Apple Pay,shipped
2514,998,211,65,194.45,3978.7,2022-04-01,607 Carey Terrace,credit card,delivered
2515,722,542,54,902.28,9671.5,2021-03-17,8 Kropf Parkway,Apple Pay,shipped
2516,695,344,40,423.5,938.11,2021-01-23,15 Declaration Place,Apple Pay,delivered
2517,323,725,17,368.89,8078.41,2020-09-18,2029 3rd Street,PayPal,delivered
2518,244,990,76,879.37,8588.95,2020-10-21,50583 Barby Place,PayPal,processing
2519,966,210,2,570.69,2664.07,2020-02-28,1199 Autumn Leaf Hill,PayPal,delivered
2520,765,566,5,539.71,6391.05,2021-08-08,4 Fordem Lane,Apple Pay,delivered
2521,590,507,68,64.81,7486.29,2021-07-08,19 Montana Lane,Apple Pay,pending
2522,753,42,84,59.97,9935.13,2022-01-12,6 Claremont Parkway,credit card,pending
2523,717,713,96,471.15,2395.99,2021-06-05,76 Cordelia Trail,Apple Pay,delivered
2524,784,411,68,96.19,8558.67,2020-03-20,40 Starling Point,PayPal,delivered
2525,584,183,85,697.58,3166.43,2021-03-19,3 Melvin Place,PayPal,shipped
2526,836,798,99,154.46,8964.19,2021-07-20,28 Lakeland Park,PayPal,delivered
2527,628,883,23,521.87,438.51,2020-06-29,489 Victoria Drive,PayPal,shipped
2528,977,423,47,346.62,3405.97,2022-07-15,278 8th Road,Apple Pay,processing
2529,247,796,20,622.71,313.65,2022-11-22,93209 Village Green Drive,Apple Pay,processing
2530,832,18,94,153.25,6441.74,2022-02-26,69341 Huxley Circle,credit card,delivered
2531,596,876,21,229.85,3768.43,2020-12-02,9 Florence Road,Apple Pay,pending
2532,80,609,47,660.16,6960.57,2020-09-14,16251 Hayes Drive,PayPal,shipped
2533,379,674,92,617.27,7018.33,2020-05-08,8162 Toban Park,Apple Pay,shipped
2534,748,173,7,777.29,6666.05,2021-04-06,282 Fieldstone Pass,credit card,delivered
2535,599,709,2,877.51,6402.75,2020-01-04,9 Sherman Court,credit card,delivered
2536,183,851,3,245.17,6828.67,2020-10-06,1 Dwight Parkway,credit card,shipped
2537,768,236,31,932.65,4361.46,2022-11-03,02688 Sundown Plaza,credit card,delivered
2538,669,938,51,23.71,5579.47,2020-06-19,7800 Farmco Drive,Apple Pay,delivered
2539,981,120,11,670.86,9731.67,2021-01-12,07 Marquette Parkway,PayPal,pending
2540,715,294,60,365.95,9448.88,2021-07-03,4004 Stoughton Court,Apple Pay,pending
2541,380,981,46,32.19,823.08,2021-02-05,2378 Boyd Drive,credit card,processing
